date,case,case_origin,code
2020-06-21,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-22,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-23,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-24,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-25,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-26,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-27,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-28,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-29,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-06-30,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-01,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-02,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-03,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-04,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-07,14,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-08,14,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-09,14,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-10,14,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-11,14,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-12,7,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-13,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-22,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-23,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-24,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-25,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-26,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-27,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-28,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-29,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-30,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-07-31,7,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-01,15,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-02,20,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-03,25,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-04,28,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-05,32,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-06,36,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-07,38,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-08,35,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-09,32,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-10,33,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-11,29,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-12,26,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-13,23,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-14,22,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-15,20,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-16,20,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-17,15,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-18,17,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-19,16,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-20,14,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-21,12,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-22,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-23,8,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-24,7,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-25,6,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-26,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-27,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-28,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-29,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-30,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-08-31,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-01,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-03,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-09-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-10-31,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-31,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-30,24,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-31,27,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-01,39,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-02,45,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-03,48,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-04,47,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-05,53,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-06,42,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-07,37,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-08,26,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-09,22,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-10,27,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-11,25,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-12,25,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-13,23,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-14,29,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-15,31,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-16,31,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-17,29,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-18,33,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-19,26,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-20,28,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-21,23,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-22,20,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-23,20,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-24,16,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-25,12,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-26,13,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-27,11,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-28,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-01,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-02,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-03,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-04,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-05,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-06,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-07,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-08,8,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-09,6,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-10,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-11,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-12,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-13,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-14,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-15,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-16,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-17,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-18,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-19,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-20,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-21,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-22,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-23,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-31,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-30,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-01,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-02,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-03,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-04,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-05,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-06,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-07,16,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-08,21,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-09,32,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-10,44,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-11,61,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-12,72,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-13,82,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-14,84,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-15,91,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-16,91,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-17,119,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-18,118,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-19,128,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-20,132,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-21,148,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-22,151,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-23,161,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-24,139,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-25,149,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-26,190,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-27,209,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-28,208,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-29,233,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-30,252,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-31,261,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-01,271,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-02,246,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-03,241,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-04,250,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-05,241,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-06,235,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-07,236,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-08,229,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-09,216,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-10,242,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-11,236,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-12,230,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-13,232,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-14,243,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-15,251,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-16,283,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-17,288,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-18,330,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-19,341,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-20,366,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-21,375,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-22,375,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-23,342,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-24,314,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-25,291,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-26,375,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-27,326,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-28,324,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-29,354,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-30,371,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-01,415,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-02,466,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-03,420,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-04,537,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-05,611,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-06,700,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-07,808,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-08,949,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-09,963,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-10,1118,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-11,1254,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-12,1409,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-13,1590,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-14,1769,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-15,1871,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-16,2342,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-17,2349,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-18,2941,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-19,3422,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-20,3682,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-21,4037,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-22,4733,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-23,5080,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-24,5597,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-25,6058,TB Ca nhiễm 7 ngày,7_days_avg_case
